<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.24	03:00:00	1.35451	1.35526	1.35374	1.35480	3566	0	8
2025.06.24	04:00:00	1.35480	1.35558	1.35385	1.35397	2828	0	8
2025.06.24	05:00:00	1.35396	1.35552	1.35349	1.35537	2167	0	8
2025.06.24	06:00:00	1.35537	1.35662	1.35537	1.35634	1753	0	8
2025.06.24	07:00:00	1.35634	1.35722	1.35576	1.35646	2343	0	8
2025.06.24	08:00:00	1.35646	1.35704	1.35590	1.35691	2402	0	8
2025.06.24	09:00:00	1.35687	1.35939	1.35658	1.35815	4742	0	8
2025.06.24	10:00:00	1.35816	1.35870	1.35607	1.35793	4444	0	8
2025.06.24	11:00:00	1.35789	1.36029	1.35779	1.36000	3272	0	8
2025.06.24	12:00:00	1.35999	1.36171	1.35997	1.36088	2623	0	8
2025.06.24	13:00:00	1.36088	1.36129	1.36039	1.36080	2387	0	8
2025.06.24	14:00:00	1.36080	1.36261	1.36077	1.36130	2617	0	8
2025.06.24	15:00:00	1.36129	1.36140	1.35944	1.36007	2891	0	8
2025.06.24	16:00:00	1.36007	1.36059	1.35906	1.35985	4227	0	8
2025.06.24	17:00:00	1.35987	1.36479	1.35971	1.36217	5509	0	8
2025.06.24	18:00:00	1.36217	1.36340	1.36121	1.36132	3884	0	8
2025.06.24	19:00:00	1.36135	1.36264	1.36099	1.36249	2510	0	8
2025.06.24	20:00:00	1.36250	1.36386	1.36229	1.36349	2402	0	8
2025.06.24	21:00:00	1.36349	1.36374	1.36257	1.36309	2254	0	8
2025.06.24	22:00:00	1.36309	1.36323	1.36184	1.36196	1719	0	8
2025.06.24	23:00:00	1.36196	1.36237	1.36125	1.36132	1201	0	8
2025.06.25	00:00:00	1.36119	1.36220	1.36095	1.36104	510	0	20
2025.06.25	01:00:00	1.36109	1.36144	1.36105	1.36130	666	0	8
2025.06.25	02:00:00	1.36132	1.36184	1.36127	1.36147	1054	0	8
2025.06.25	03:00:00	1.36147	1.36191	1.36132	1.36168	2553	0	8
2025.06.25	04:00:00	1.36168	1.36286	1.36142	1.36279	2820	0	8
2025.06.25	05:00:00	1.36279	1.36282	1.36184	1.36188	2198	0	8
2025.06.25	06:00:00	1.36189	1.36208	1.36112	1.36119	2087	0	8
2025.06.25	07:00:00	1.36120	1.36160	1.36108	1.36158	1884	0	8
2025.06.25	08:00:00	1.36159	1.36242	1.36139	1.36228	1786	0	8
2025.06.25	09:00:00	1.36227	1.36296	1.36159	1.36254	2445	0	8
2025.06.25	10:00:00	1.36255	1.36332	1.36059	1.36138	3356	0	8
2025.06.25	11:00:00	1.36138	1.36240	1.36098	1.36210	2497	0	8
2025.06.25	12:00:00	1.36210	1.36215	1.36029	1.36122	2793	0	8
2025.06.25	13:00:00	1.36122	1.36135	1.36014	1.36049	1920	0	8
2025.06.25	14:00:00	1.36049	1.36171	1.36033	1.36066	2539	0	8
2025.06.25	15:00:00	1.36066	1.36068	1.35903	1.35963	2572	0	8
2025.06.25	16:00:00	1.35964	1.36170	1.35936	1.36083	2840	0	8
2025.06.25	17:00:00	1.36081	1.36274	1.36071	1.36239	3480	0	8
2025.06.25	18:00:00	1.36241	1.36264	1.36168	1.36242	2771	0	8
2025.06.25	19:00:00	1.36243	1.36431	1.36243	1.36400	2408	0	8
2025.06.25	20:00:00	1.36401	1.36501	1.36362	1.36494	2058	0	8
2025.06.25	21:00:00	1.36493	1.36624	1.36462	1.36624	2294	0	8
2025.06.25	22:00:00	1.36624	1.36711	1.36616	1.36651	2732	0	8
2025.06.25	23:00:00	1.36651	1.36682	1.36601	1.36624	1385	0	8
2025.06.26	00:00:00	1.36538	1.36593	1.36450	1.36537	641	0	32
2025.06.26	01:00:00	1.36548	1.36663	1.36533	1.36658	887	0	8
2025.06.26	02:00:00	1.36659	1.36912	1.36657	1.36895	1428	0	8
2025.06.26	03:00:00	1.36893	1.36952	1.36872	1.36892	2231	0	8
2025.06.26	04:00:00	1.36892	1.36944	1.36765	1.36914	2302	0	8
2025.06.26	05:00:00	1.36914	1.37084	1.36890	1.37060	2309	0	8
2025.06.26	06:00:00	1.37060	1.37244	1.37052	1.37106	2365	0	8
2025.06.26	07:00:00	1.37105	1.37108	1.36981	1.37002	2028	0	8
2025.06.26	08:00:00	1.37001	1.37111	1.36963	1.37087	1902	0	8
2025.06.26	09:00:00	1.37086	1.37187	1.36980	1.37182	3474	0	8
2025.06.26	10:00:00	1.37185	1.37401	1.37182	1.37362	3846	0	8
2025.06.26	11:00:00	1.37362	1.37644	1.37331	1.37492	4009	0	8
2025.06.26	12:00:00	1.37490	1.37532	1.37342	1.37436	3210	0	8
2025.06.26	13:00:00	1.37434	1.37501	1.37279	1.37280	2454	0	8
2025.06.26	14:00:00	1.37281	1.37292	1.36992	1.37072	3395	0	8
2025.06.26	15:00:00	1.37065	1.37282	1.36992	1.37179	4573	0	8
2025.06.26	16:00:00	1.37182	1.37414	1.37068	1.37403	4525	0	8
2025.06.26	17:00:00	1.37403	1.37531	1.37275	1.37321	5302	0	8
2025.06.26	18:00:00	1.37320	1.37524	1.37242	1.37514	3645	0	8
2025.06.26	19:00:00	1.37514	1.37702	1.37382	1.37547	3283	0	8
2025.06.26	20:00:00	1.37544	1.37628	1.37535	1.37573	2627	0	8
2025.06.26	21:00:00	1.37572	1.37599	1.37471	1.37482	2138	0	8
2025.06.26	22:00:00	1.37482	1.37482	1.37279	1.37320	2035	0	8
2025.06.26	23:00:00	1.37320	1.37357	1.37225	1.37271	1256	0	8
2025.06.27	00:00:00	1.37268	1.37283	1.37142	1.37251	716	0	29
2025.06.27	01:00:00	1.37252	1.37278	1.37161	1.37193	703	0	8
2025.06.27	02:00:00	1.37193	1.37298	1.37192	1.37246	1198	0	8
2025.06.27	03:00:00	1.37251	1.37355	1.37244	1.37303	2690	0	8
2025.06.27	04:00:00	1.37303	1.37403	1.37235	1.37370	2814	0	8
2025.06.27	05:00:00	1.37371	1.37443	1.37345	1.37429	2203	0	8
2025.06.27	06:00:00	1.37428	1.37493	1.37351	1.37357	2133	0	8
2025.06.27	07:00:00	1.37358	1.37375	1.37222	1.37224	1650	0	8
2025.06.27	08:00:00	1.37224	1.37301	1.37199	1.37258	1550	0	8
2025.06.27	09:00:00	1.37256	1.37474	1.37217	1.37471	2284	0	8
2025.06.27	10:00:00	1.37471	1.37491	1.37341	1.37392	3126	0	8
2025.06.27	11:00:00	1.37392	1.37500	1.37320	1.37428	2734	0	8
2025.06.27	12:00:00	1.37432	1.37453	1.37339	1.37394	2271	0	8
2025.06.27	13:00:00	1.37399	1.37464	1.37207	1.37237	2279	0	8
2025.06.27	14:00:00	1.37236	1.37383	1.37232	1.37370	2375	0	8
2025.06.27	15:00:00	1.37371	1.37521	1.37197	1.37402	4251	0	8
2025.06.27	16:00:00	1.37400	1.37464	1.37144	1.37205	4382	0	8
2025.06.27	17:00:00	1.37188	1.37284	1.37031	1.37149	4485	0	8
2025.06.27	18:00:00	1.37149	1.37277	1.37068	1.37173	3768	0	8
2025.06.27	19:00:00	1.37171	1.37241	1.37027	1.37071	2385	0	8
2025.06.27	20:00:00	1.37071	1.37121	1.36846	1.36917	3233	0	8
2025.06.27	21:00:00	1.36917	1.36985	1.36825	1.36961	3587	0	8
2025.06.27	22:00:00	1.36963	1.37102	1.36955	1.37063	2097	0	8
2025.06.27	23:00:00	1.37062	1.37207	1.37060	1.37105	1533	0	8
2025.06.30	00:00:00	1.37003	1.37179	1.37003	1.37149	166	0	53
2025.06.30	01:00:00	1.37143	1.37264	1.37139	1.37242	1677	0	8
2025.06.30	02:00:00	1.37250	1.37280	1.37174	1.37181	1208	0	8
2025.06.30	03:00:00	1.37181	1.37217	1.37073	1.37137	2195	0	8
2025.06.30	04:00:00	1.37136	1.37291	1.37110	1.37193	2319	0	8
2025.06.30	05:00:00	1.37194	1.37263	1.37160	1.37172	2285	0	8
2025.06.30	06:00:00	1.37172	1.37212	1.37109	1.37122	1616	0	8
2025.06.30	07:00:00	1.37121	1.37301	1.37111	1.37289	1735	0	8
2025.06.30	08:00:00	1.37289	1.37402	1.37265	1.37276	2133	0	8
2025.06.30	09:00:00	1.37279	1.37375	1.37221	1.37343	3011	0	8
2025.06.30	10:00:00	1.37342	1.37344	1.37017	1.37022	3438	0	8
2025.06.30	11:00:00	1.37009	1.37044	1.36929	1.36991	2981	0	8
2025.06.30	12:00:00	1.36989	1.37035	1.36911	1.36937	2418	0	8
2025.06.30	13:00:00	1.36938	1.37021	1.36902	1.37009	1817	0	8
2025.06.30	14:00:00	1.37009	1.37113	1.36961	1.37050	2280	0	8
2025.06.30	15:00:00	1.37052	1.37064	1.36845	1.36930	2662	0	8
2025.06.30	16:00:00	1.36930	1.36942	1.36765	1.36850	3316	0	8
2025.06.30	17:00:00	1.36856	1.37147	1.36738	1.37033	5000	0	8
2025.06.30	18:00:00	1.37031	1.37226	1.36959	1.37195	4268	0	8
2025.06.30	19:00:00	1.37195	1.37225	1.36980	1.37137	2899	0	8
2025.06.30	20:00:00	1.37138	1.37171	1.37034	1.37084	2371	0	8
2025.06.30	21:00:00	1.37084	1.37202	1.37073	1.37177	2150	0	8
2025.06.30	22:00:00	1.37177	1.37275	1.37153	1.37253	2022	0	8
2025.06.30	23:00:00	1.37255	1.37355	1.37233	1.37336	1466	0	8
2025.07.01	00:00:00	1.37209	1.37326	1.37147	1.37266	1243	0	21
2025.07.01	01:00:00	1.37266	1.37366	1.37262	1.37313	908	0	8
2025.07.01	02:00:00	1.37313	1.37331	1.37290	1.37303	935	0	8
2025.07.01	03:00:00	1.37303	1.37408	1.37303	1.37403	2141	0	8
2025.07.01	04:00:00	1.37403	1.37484	1.37250	1.37264	2239	0	8
2025.07.01	05:00:00	1.37263	1.37375	1.37236	1.37363	1857	0	8
2025.07.01	06:00:00	1.37363	1.37460	1.37355	1.37373	1362	0	8
2025.07.01	07:00:00	1.37376	1.37470	1.37361	1.37406	1543	0	8
2025.07.01	08:00:00	1.37406	1.37480	1.37386	1.37465	1964	0	8
2025.07.01	09:00:00	1.37463	1.37498	1.37366	1.37387	2316	0	8
2025.07.01	10:00:00	1.37387	1.37678	1.37319	1.37670	2846	0	8
2025.07.01	11:00:00	1.37657	1.37831	1.37568	1.37734	3019	0	8
2025.07.01	12:00:00	1.37738	1.37812	1.37578	1.37752	3391	0	8
2025.07.01	13:00:00	1.37751	1.37882	1.37747	1.37750	2474	0	8
2025.07.01	14:00:00	1.37748	1.37782	1.37536	1.37540	2551	0	8
2025.07.01	15:00:00	1.37540	1.37593	1.37400	1.37409	3089	0	8
2025.07.01	16:00:00	1.37410	1.37432	1.37284	1.37332	3414	0	8
2025.07.01	17:00:00	1.37328	1.37334	1.37077	1.37176	5244	0	8
2025.07.01	18:00:00	1.37176	1.37241	1.37033	1.37239	3916	0	8
2025.07.01	19:00:00	1.37239	1.37252	1.37116	1.37240	3169	0	8
2025.07.01	20:00:00	1.37242	1.37384	1.37210	1.37363	2528	0	8
2025.07.01	21:00:00	1.37362	1.37375	1.37308	1.37373	1884	0	8
2025.07.01	22:00:00	1.37372	1.37424	1.37342	1.37397	2130	0	8
2025.07.01	23:00:00	1.37398	1.37498	1.37387	1.37457	1252	0	8
2025.07.02	00:00:00	1.37453	1.37459	1.37435	1.37449	416	0	17
2025.07.02	01:00:00	1.37449	1.37466	1.37409	1.37425	556	0	8
2025.07.02	02:00:00	1.37427	1.37469	1.37410	1.37452	844	0	8
2025.07.02	03:00:00	1.37451	1.37490	1.37418	1.37479	1576	0	8
2025.07.02	04:00:00	1.37480	1.37520	1.37358	1.37376	2122	0	8
2025.07.02	05:00:00	1.37376	1.37484	1.37320	1.37458	1700	0	8
2025.07.02	06:00:00	1.37458	1.37510	1.37398	1.37453	1367	0	8
2025.07.02	07:00:00	1.37453	1.37460	1.37430	1.37437	1304	0	8
2025.07.02	08:00:00	1.37434	1.37451	1.37316	1.37360	1815	0	8
2025.07.02	09:00:00	1.37360	1.37400	1.37189	1.37277	2308	0	8
2025.07.02	10:00:00	1.37276	1.37276	1.37051	1.37052	2832	0	8
2025.07.02	11:00:00	1.37053	1.37100	1.36938	1.36975	2205	0	8
2025.07.02	12:00:00	1.36974	1.37001	1.36876	1.36899	2369	0	8
2025.07.02	13:00:00	1.36903	1.37083	1.36894	1.37029	1963	0	8
2025.07.02	14:00:00	1.37030	1.37124	1.36548	1.36621	3325	0	8
2025.07.02	15:00:00	1.36621	1.36669	1.35883	1.36072	6925	0	8
2025.07.02	16:00:00	1.36072	1.36227	1.35796	1.35857	5180	0	8
2025.07.02	17:00:00	1.35857	1.36025	1.35623	1.35932	4202	0	8
2025.07.02	18:00:00	1.35931	1.36228	1.35875	1.36205	3354	0	8
2025.07.02	19:00:00	1.36205	1.36318	1.36132	1.36306	2853	0	8
2025.07.02	20:00:00	1.36304	1.36439	1.36301	1.36327	2388	0	8
2025.07.02	21:00:00	1.36326	1.36405	1.36294	1.36358	1968	0	8
2025.07.02	22:00:00	1.36358	1.36377	1.36268	1.36348	1737	0	8
2025.07.02	23:00:00	1.36348	1.36348	1.36264	1.36339	1049	0	8
2025.07.03	00:00:00	1.36344	1.36665	1.36296	1.36460	1198	0	14
2025.07.03	01:00:00	1.36460	1.36556	1.36460	1.36542	787	0	8
2025.07.03	02:00:00	1.36542	1.36542	1.36476	1.36489	806	0	8
2025.07.03	03:00:00	1.36489	1.36530	1.36435	1.36468	2030	0	8
2025.07.03	04:00:00	1.36467	1.36530	1.36427	1.36484	2256	0	8
2025.07.03	05:00:00	1.36484	1.36484	1.36280	1.36340	1763	0	8
2025.07.03	06:00:00	1.36339	1.36376	1.36245	1.36274	1366	0	8
2025.07.03	07:00:00	1.36274	1.36294	1.36232	1.36289	978	0	8
2025.07.03	08:00:00	1.36289	1.36413	1.36246	1.36388	1533	0	8
2025.07.03	09:00:00	1.36389	1.36506	1.36368	1.36498	2317	0	8
2025.07.03	10:00:00	1.36498	1.36747	1.36494	1.36544	2990	0	8
2025.07.03	11:00:00	1.36546	1.36754	1.36542	1.36638	2874	0	8
2025.07.03	12:00:00	1.36638	1.36666	1.36508	1.36546	2526	0	8
2025.07.03	13:00:00	1.36547	1.36676	1.36457	1.36605	2053	0	8
2025.07.03	14:00:00	1.36602	1.36629	1.36541	1.36570	2668	0	8
2025.07.03	15:00:00	1.36570	1.36587	1.35855	1.36146	5898	0	8
2025.07.03	16:00:00	1.36146	1.36621	1.36111	1.36584	5628	0	8
2025.07.03	17:00:00	1.36581	1.36736	1.36321	1.36460	5085	0	8
2025.07.03	18:00:00	1.36458	1.36607	1.36396	1.36524	3336	0	8
2025.07.03	19:00:00	1.36526	1.36542	1.36354	1.36501	2309	0	8
2025.07.03	20:00:00	1.36499	1.36511	1.36428	1.36464	1251	0	8
2025.07.03	21:00:00	1.36464	1.36490	1.36399	1.36408	905	0	8
2025.07.03	22:00:00	1.36407	1.36463	1.36387	1.36460	912	0	8
2025.07.03	23:00:00	1.36460	1.36537	1.36433	1.36536	778	0	8
2025.07.04	00:00:00	1.36550	1.36550	1.36450	1.36495	653	0	22
2025.07.04	01:00:00	1.36495	1.36530	1.36486	1.36527	740	0	8
2025.07.04	02:00:00	1.36527	1.36679	1.36522	1.36655	786	0	8
2025.07.04	03:00:00	1.36655	1.36674	1.36578	1.36630	2075	0	8
2025.07.04	04:00:00	1.36630	1.36653	1.36447	1.36478	2281	0	8
2025.07.04	05:00:00	1.36478	1.36559	1.36452	1.36529	1959	0	8
2025.07.04	06:00:00	1.36528	1.36614	1.36516	1.36574	1760	0	8
2025.07.04	07:00:00	1.36574	1.36741	1.36568	1.36732	1531	0	8
2025.07.04	08:00:00	1.36736	1.36808	1.36736	1.36757	1617	0	8
2025.07.04	09:00:00	1.36756	1.36809	1.36659	1.36754	2209	0	8
2025.07.04	10:00:00	1.36754	1.36778	1.36565	1.36581	3045	0	8
2025.07.04	11:00:00	1.36580	1.36668	1.36564	1.36636	2495	0	8
2025.07.04	12:00:00	1.36633	1.36641	1.36516	1.36571	1925	0	8
2025.07.04	13:00:00	1.36571	1.36606	1.36464	1.36475	2255	0	8
2025.07.04	14:00:00	1.36476	1.36553	1.36413	1.36472	1973	0	8
2025.07.04	15:00:00	1.36471	1.36479	1.36345	1.36348	1798	0	8
2025.07.04	16:00:00	1.36348	1.36517	1.36345	1.36490	1900	0	8
2025.07.04	17:00:00	1.36490	1.36530	1.36371	1.36423	2309	0	8
2025.07.04	18:00:00	1.36423	1.36469	1.36393	1.36441	1684	0	8
2025.07.04	19:00:00	1.36440	1.36509	1.36415	1.36466	1343	0	8
2025.07.04	20:00:00	1.36466	1.36513	1.36466	1.36479	3514	0	8
2025.07.04	21:00:00	1.36479	1.36536	1.36470	1.36529	1526	0	8
2025.07.04	22:00:00	1.36529	1.36541	1.36490	1.36497	5976	0	8
2025.07.04	23:00:00	1.36494	1.36575	1.36380	1.36385	9465	0	8
2025.07.07	00:00:00	1.36424	1.36670	1.36424	1.36479	355	0	65
2025.07.07	01:00:00	1.36473	1.36547	1.36472	1.36525	743	0	8
2025.07.07	02:00:00	1.36534	1.36538	1.36458	1.36503	854	0	8
2025.07.07	03:00:00	1.36504	1.36572	1.36446	1.36469	2157	0	8
2025.07.07	04:00:00	1.36468	1.36468	1.36315	1.36330	2189	0	8
2025.07.07	05:00:00	1.36330	1.36372	1.36252	1.36279	1924	0	8
2025.07.07	06:00:00	1.36279	1.36330	1.36253	1.36273	1779	0	8
2025.07.07	07:00:00	1.36275	1.36295	1.36156	1.36167	1665	0	8
2025.07.07	08:00:00	1.36166	1.36248	1.36104	1.36227	1871	0	8
2025.07.07	09:00:00	1.36212	1.36259	1.36025	1.36122	2601	0	8
2025.07.07	10:00:00	1.36123	1.36234	1.36025	1.36040	2948	0	8
2025.07.07	11:00:00	1.36039	1.36058	1.35788	1.35800	3234	0	8
2025.07.07	12:00:00	1.35801	1.36115	1.35750	1.36089	3097	0	8
2025.07.07	13:00:00	1.36090	1.36090	1.35945	1.36020	2415	0	8
2025.07.07	14:00:00	1.36020	1.36210	1.35994	1.36151	2188	0	8
2025.07.07	15:00:00	1.36156	1.36207	1.36111	1.36169	2583	0	8
2025.07.07	16:00:00	1.36170	1.36325	1.36133	1.36273	3136	0	8
2025.07.07	17:00:00	1.36273	1.36472	1.36271	1.36356	3271	0	8
2025.07.07	18:00:00	1.36357	1.36435	1.36285	1.36356	2509	0	8
2025.07.07	19:00:00	1.36357	1.36402	1.35936	1.35947	3924	0	8
2025.07.07	20:00:00	1.35948	1.36114	1.35888	1.36047	3758	0	8
2025.07.07	21:00:00	1.36047	1.36142	1.35904	1.36112	2530	0	8
2025.07.07	22:00:00	1.36112	1.36165	1.36068	1.36092	1985	0	8
2025.07.07	23:00:00	1.36092	1.36095	1.35977	1.36002	1427	0	8
2025.07.08	00:00:00	1.36008	1.36062	1.35958	1.36012	751	0	36
2025.07.08	01:00:00	1.36015	1.36186	1.36015	1.36174	1106	0	8
2025.07.08	02:00:00	1.36173	1.36245	1.36145	1.36232	855	0	8
2025.07.08	03:00:00	1.36235	1.36364	1.36232	1.36281	2116	0	8
2025.07.08	04:00:00	1.36281	1.36330	1.36174	1.36250	2144	0	8
2025.07.08	05:00:00	1.36250	1.36384	1.36225	1.36305	1750	0	8
2025.07.08	06:00:00	1.36305	1.36385	1.36279	1.36328	1497	0	8
2025.07.08	07:00:00	1.36327	1.36421	1.36294	1.36312	2115	0	8
2025.07.08	08:00:00	1.36312	1.36341	1.36232	1.36283	2194	0	8
2025.07.08	09:00:00	1.36284	1.36324	1.36237	1.36269	2571	0	8
2025.07.08	10:00:00	1.36268	1.36460	1.36268	1.36405	2578	0	8
2025.07.08	11:00:00	1.36404	1.36404	1.36095	1.36117	2531	0	8
2025.07.08	12:00:00	1.36118	1.36141	1.35923	1.35947	2177	0	8
2025.07.08	13:00:00	1.35950	1.35952	1.35757	1.35766	2050	0	8
2025.07.08	14:00:00	1.35767	1.35851	1.35726	1.35730	2318	0	8
2025.07.08	15:00:00	1.35730	1.35842	1.35630	1.35776	3208	0	8
2025.07.08	16:00:00	1.35778	1.35788	1.35398	1.35523	3826	0	8
2025.07.08	17:00:00	1.35522	1.35616	1.35254	1.35443	4671	0	8
2025.07.08	18:00:00	1.35444	1.35786	1.35398	1.35722	3727	0	8
2025.07.08	19:00:00	1.35722	1.35817	1.35631	1.35782	3581	0	8
2025.07.08	20:00:00	1.35780	1.35928	1.35768	1.35916	3397	0	8
2025.07.08	21:00:00	1.35916	1.35965	1.35851	1.35932	2423	0	8
2025.07.08	22:00:00	1.35934	1.35971	1.35846	1.35891	2169	0	8
2025.07.08	23:00:00	1.35882	1.35952	1.35872	1.35920	1321	0	8
2025.07.09	00:00:00	1.35819	1.35907	1.35698	1.35824	1208	0	35
2025.07.09	01:00:00	1.35821	1.35943	1.35819	1.35924	688	0	8
2025.07.09	02:00:00	1.35925	1.35928	1.35836	1.35844	818	0	8
2025.07.09	03:00:00	1.35844	1.35872	1.35756	1.35857	2221	0	8
2025.07.09	04:00:00	1.35857	1.35905	1.35759	1.35860	2324	0	8
2025.07.09	05:00:00	1.35861	1.35925	1.35644	1.35738	2381	0	8
2025.07.09	06:00:00	1.35739	1.35739	1.35639	1.35684	1789	0	8
2025.07.09	07:00:00	1.35685	1.35862	1.35659	1.35849	1897	0	8
2025.07.09	08:00:00	1.35850	1.35961	1.35835	1.35868	2171	0	8
2025.07.09	09:00:00	1.35870	1.36059	1.35812	1.36025	2181	0	8
2025.07.09	10:00:00	1.36025	1.36045	1.35788	1.35854	2982	0	8
2025.07.09	11:00:00	1.35853	1.36049	1.35821	1.36008	2834	0	8
2025.07.09	12:00:00	1.36007	1.36080	1.35920	1.35965	2173	0	8
2025.07.09	13:00:00	1.35966	1.36033	1.35814	1.35826	2116	0	8
2025.07.09	14:00:00	1.35826	1.35877	1.35735	1.35769	1878	0	8
2025.07.09	15:00:00	1.35771	1.36127	1.35761	1.36078	3190	0	8
2025.07.09	16:00:00	1.36078	1.36190	1.35842	1.35854	3325	0	8
2025.07.09	17:00:00	1.35855	1.36162	1.35822	1.35877	3412	0	8
2025.07.09	18:00:00	1.35877	1.35939	1.35805	1.35828	2720	0	8
2025.07.09	19:00:00	1.35828	1.35874	1.35787	1.35837	1692	0	8
2025.07.09	20:00:00	1.35837	1.35912	1.35803	1.35887	1890	0	8
2025.07.09	21:00:00	1.35884	1.35988	1.35831	1.35876	1907	0	8
2025.07.09	22:00:00	1.35876	1.36004	1.35867	1.35947	1695	0	8
2025.07.09	23:00:00	1.35948	1.35952	1.35834	1.35853	2458	0	8
2025.07.10	00:00:00	1.35785	1.35866	1.35785	1.35856	641	0	32
2025.07.10	01:00:00	1.35844	1.35917	1.35842	1.35891	663	0	8
2025.07.10	02:00:00	1.35891	1.35982	1.35876	1.35975	831	0	8
2025.07.10	03:00:00	1.35975	1.36128	1.35944	1.36093	2498	0	8
2025.07.10	04:00:00	1.36094	1.36113	1.36027	1.36066	1789	0	8
2025.07.10	05:00:00	1.36067	1.36118	1.36046	1.36067	1828	0	8
2025.07.10	06:00:00	1.36065	1.36088	1.36038	1.36039	1527	0	8
2025.07.10	07:00:00	1.36039	1.36052	1.35996	1.36046	1226	0	8
2025.07.10	08:00:00	1.36047	1.36099	1.36036	1.36090	1589	0	8
2025.07.10	09:00:00	1.36090	1.36171	1.36054	1.36107	2002	0	8
2025.07.10	10:00:00	1.36106	1.36191	1.36017	1.36118	2423	0	8
2025.07.10	11:00:00	1.36122	1.36150	1.36041	1.36054	1764	0	8
2025.07.10	12:00:00	1.36054	1.36159	1.36051	1.36090	1404	0	8
2025.07.10	13:00:00	1.36090	1.36128	1.35972	1.35988	1455	0	8
2025.07.10	14:00:00	1.35988	1.35990	1.35717	1.35801	2279	0	8
2025.07.10	15:00:00	1.35802	1.35860	1.35567	1.35599	3043	0	8
2025.07.10	16:00:00	1.35599	1.35702	1.35442	1.35523	3291	0	8
2025.07.10	17:00:00	1.35524	1.35570	1.35327	1.35548	4420	0	8
2025.07.10	18:00:00	1.35548	1.35710	1.35535	1.35668	3277	0	8
2025.07.10	19:00:00	1.35667	1.35724	1.35596	1.35635	2423	0	8
2025.07.10	20:00:00	1.35634	1.35751	1.35605	1.35711	1920	0	8
2025.07.10	21:00:00	1.35711	1.35752	1.35690	1.35740	1970	0	8
2025.07.10	22:00:00	1.35740	1.35823	1.35728	1.35753	1657	0	8
2025.07.10	23:00:00	1.35753	1.35835	1.35737	1.35784	1408	0	8
2025.07.11	00:00:00	1.35702	1.35782	1.35670	1.35728	518	0	38
2025.07.11	01:00:00	1.35731	1.35849	1.35731	1.35838	459	0	9
2025.07.11	02:00:00	1.35841	1.35849	1.35767	1.35797	737	0	8
2025.07.11	03:00:00	1.35798	1.35810	1.35446	1.35545	3973	0	8
2025.07.11	04:00:00	1.35546	1.35693	1.35488	1.35585	3285	0	8
2025.07.11	05:00:00	1.35586	1.35609	1.35532	1.35538	2461	0	8
2025.07.11	06:00:00	1.35538	1.35661	1.35528	1.35646	1987	0	8
2025.07.11	07:00:00	1.35647	1.35652	1.35485	1.35557	1403	0	8
2025.07.11	08:00:00	1.35557	1.35640	1.35540	1.35616	1761	0	8
2025.07.11	09:00:00	1.35603	1.35603	1.35320	1.35337	3200	0	8
2025.07.11	10:00:00	1.35337	1.35564	1.35337	1.35409	2501	0	8
