<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.11	17:00:00	0.65110	0.65116	0.65009	0.65047	2169	0	9
2025.08.11	18:00:00	0.65049	0.65128	0.65021	0.65120	1670	0	9
2025.08.11	19:00:00	0.65122	0.65162	0.65097	0.65117	1341	0	9
2025.08.11	20:00:00	0.65117	0.65138	0.65066	0.65133	1505	0	9
2025.08.11	21:00:00	0.65134	0.65157	0.65117	0.65147	1267	0	9
2025.08.11	22:00:00	0.65147	0.65147	0.65073	0.65106	1177	0	9
2025.08.11	23:00:00	0.65106	0.65143	0.65101	0.65127	665	0	9
2025.08.12	00:00:00	0.65059	0.65135	0.65059	0.65118	315	0	10
2025.08.12	01:00:00	0.65118	0.65146	0.65111	0.65127	372	0	9
2025.08.12	02:00:00	0.65129	0.65151	0.65127	0.65129	386	0	9
2025.08.12	03:00:00	0.65127	0.65213	0.65121	0.65173	1395	0	9
2025.08.12	04:00:00	0.65166	0.65194	0.65098	0.65156	1649	0	9
2025.08.12	05:00:00	0.65156	0.65227	0.65156	0.65223	1015	0	9
2025.08.12	06:00:00	0.65223	0.65253	0.65181	0.65181	920	0	9
2025.08.12	07:00:00	0.65181	0.65187	0.64992	0.65146	1920	0	9
2025.08.12	08:00:00	0.65147	0.65164	0.64934	0.64969	2570	0	9
2025.08.12	09:00:00	0.64966	0.65038	0.64951	0.64975	2267	0	9
2025.08.12	10:00:00	0.64977	0.65045	0.64968	0.65017	2020	0	9
2025.08.12	11:00:00	0.65017	0.65025	0.64895	0.64924	1649	0	9
2025.08.12	12:00:00	0.64924	0.64952	0.64883	0.64901	1433	0	9
2025.08.12	13:00:00	0.64899	0.64950	0.64885	0.64885	1260	0	9
2025.08.12	14:00:00	0.64885	0.64886	0.64815	0.64858	1317	0	9
2025.08.12	15:00:00	0.64859	0.65117	0.64843	0.65050	4704	0	9
2025.08.12	16:00:00	0.65048	0.65138	0.64901	0.65028	5252	0	9
2025.08.12	17:00:00	0.65029	0.65165	0.65016	0.65157	3738	0	9
2025.08.12	18:00:00	0.65157	0.65401	0.65155	0.65309	3382	0	9
2025.08.12	19:00:00	0.65309	0.65349	0.65267	0.65308	2443	0	9
2025.08.12	20:00:00	0.65307	0.65312	0.65258	0.65304	1637	0	9
2025.08.12	21:00:00	0.65304	0.65338	0.65275	0.65292	1119	0	9
2025.08.12	22:00:00	0.65295	0.65313	0.65269	0.65290	1161	0	9
2025.08.12	23:00:00	0.65290	0.65309	0.65282	0.65288	920	0	9
2025.08.13	00:00:00	0.65209	0.65296	0.65209	0.65276	462	0	10
2025.08.13	01:00:00	0.65281	0.65310	0.65270	0.65280	492	0	9
2025.08.13	02:00:00	0.65281	0.65310	0.65279	0.65294	531	0	9
2025.08.13	03:00:00	0.65294	0.65306	0.65238	0.65250	1367	0	9
2025.08.13	04:00:00	0.65250	0.65278	0.65161	0.65196	1617	0	9
2025.08.13	05:00:00	0.65196	0.65313	0.65186	0.65287	1476	0	9
2025.08.13	06:00:00	0.65287	0.65306	0.65266	0.65282	999	0	9
2025.08.13	07:00:00	0.65282	0.65338	0.65271	0.65311	1042	0	9
