<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.10	20:00:00	1.44144	1.44287	1.44139	1.44241	2047	0	14
2025.01.10	21:00:00	1.44240	1.44342	1.44214	1.44264	2154	0	14
2025.01.10	22:00:00	1.44264	1.44365	1.44259	1.44281	1959	0	14
2025.01.10	23:00:00	1.44282	1.44307	1.44059	1.44102	753	0	14
2025.01.13	00:00:00	1.44178	1.44214	1.44171	1.44178	208	0	43
2025.01.13	01:00:00	1.44178	1.44213	1.44106	1.44143	855	0	14
2025.01.13	02:00:00	1.44143	1.44273	1.44141	1.44208	985	0	14
2025.01.13	03:00:00	1.44205	1.44275	1.44179	1.44222	1529	0	14
2025.01.13	04:00:00	1.44220	1.44281	1.44162	1.44256	1144	0	14
2025.01.13	05:00:00	1.44258	1.44419	1.44248	1.44417	1206	0	14
2025.01.13	06:00:00	1.44417	1.44463	1.44369	1.44412	885	0	14
2025.01.13	07:00:00	1.44413	1.44423	1.44327	1.44340	825	0	14
2025.01.13	08:00:00	1.44339	1.44347	1.44294	1.44321	992	0	14
2025.01.13	09:00:00	1.44325	1.44423	1.44276	1.44311	1921	0	14
2025.01.13	10:00:00	1.44311	1.44311	1.44179	1.44211	2602	0	14
2025.01.13	11:00:00	1.44213	1.44380	1.44138	1.44351	3160	0	14
2025.01.13	12:00:00	1.44352	1.44382	1.44283	1.44378	1820	0	14
2025.01.13	13:00:00	1.44378	1.44394	1.44261	1.44300	1670	0	14
2025.01.13	14:00:00	1.44300	1.44329	1.44140	1.44152	1978	0	14
2025.01.13	15:00:00	1.44152	1.44193	1.43913	1.44075	2916	0	14
2025.01.13	16:00:00	1.44075	1.44245	1.44003	1.44026	3861	0	14
2025.01.13	17:00:00	1.44027	1.44224	1.43961	1.44199	3874	0	14
2025.01.13	18:00:00	1.44199	1.44266	1.44022	1.44112	2727	0	14
2025.01.13	19:00:00	1.44113	1.44184	1.44075	1.44079	2398	0	14
2025.01.13	20:00:00	1.44079	1.44186	1.44050	1.44065	1642	0	14
2025.01.13	21:00:00	1.44065	1.44131	1.44029	1.44113	1950	0	14
2025.01.13	22:00:00	1.44114	1.44116	1.43971	1.43977	1542	0	14
2025.01.13	23:00:00	1.43979	1.43987	1.43743	1.43761	803	0	14
2025.01.14	00:00:00	1.43694	1.43708	1.43543	1.43543	315	0	25
2025.01.14	01:00:00	1.43543	1.43706	1.43420	1.43639	1511	0	14
2025.01.14	02:00:00	1.43639	1.43814	1.43624	1.43789	1404	0	14
2025.01.14	03:00:00	1.43790	1.43841	1.43738	1.43754	1823	0	14
2025.01.14	04:00:00	1.43754	1.43868	1.43750	1.43804	1324	0	14
2025.01.14	05:00:00	1.43806	1.43821	1.43724	1.43765	1076	0	14
2025.01.14	06:00:00	1.43765	1.43794	1.43700	1.43765	694	0	15
2025.01.14	07:00:00	1.43764	1.43857	1.43756	1.43824	1039	0	14
2025.01.14	08:00:00	1.43823	1.43834	1.43765	1.43769	1489	0	14
2025.01.14	09:00:00	1.43769	1.43827	1.43706	1.43750	2200	0	14
2025.01.14	10:00:00	1.43750	1.43753	1.43574	1.43678	2948	0	14
2025.01.14	11:00:00	1.43677	1.43757	1.43658	1.43752	2054	0	14
2025.01.14	12:00:00	1.43753	1.43827	1.43736	1.43800	1624	0	14
