<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.21	21:00:00	0.86535	0.86541	0.86497	0.86521	1018	0	8
2025.08.21	22:00:00	0.86521	0.86529	0.86492	0.86524	945	0	8
2025.08.21	23:00:00	0.86524	0.86538	0.86513	0.86524	780	0	8
2025.08.22	00:00:00	0.86496	0.86555	0.86478	0.86519	974	0	16
2025.08.22	01:00:00	0.86526	0.86554	0.86501	0.86551	471	0	8
2025.08.22	02:00:00	0.86551	0.86555	0.86541	0.86545	745	0	8
2025.08.22	03:00:00	0.86545	0.86569	0.86542	0.86548	942	0	8
2025.08.22	04:00:00	0.86548	0.86563	0.86527	0.86559	1186	0	8
2025.08.22	05:00:00	0.86559	0.86576	0.86541	0.86559	1007	0	8
2025.08.22	06:00:00	0.86558	0.86562	0.86480	0.86484	1122	0	8
2025.08.22	07:00:00	0.86484	0.86499	0.86463	0.86491	1053	0	8
2025.08.22	08:00:00	0.86492	0.86514	0.86489	0.86502	967	0	8
2025.08.22	09:00:00	0.86505	0.86533	0.86455	0.86471	1509	0	8
2025.08.22	10:00:00	0.86471	0.86510	0.86470	0.86488	1680	0	8
2025.08.22	11:00:00	0.86488	0.86493	0.86436	0.86477	1774	0	8
2025.08.22	12:00:00	0.86475	0.86484	0.86430	0.86468	1642	0	8
2025.08.22	13:00:00	0.86468	0.86491	0.86448	0.86469	1390	0	8
2025.08.22	14:00:00	0.86468	0.86517	0.86455	0.86504	1856	0	8
2025.08.22	15:00:00	0.86504	0.86555	0.86495	0.86548	1822	0	8
2025.08.22	16:00:00	0.86547	0.86554	0.86393	0.86414	2215	0	8
2025.08.22	17:00:00	0.86415	0.86675	0.86410	0.86644	6611	0	8
2025.08.22	18:00:00	0.86644	0.86676	0.86573	0.86597	3088	0	8
2025.08.22	19:00:00	0.86595	0.86670	0.86586	0.86667	2740	0	8
2025.08.22	20:00:00	0.86667	0.86717	0.86665	0.86705	1962	0	8
2025.08.22	21:00:00	0.86706	0.86708	0.86658	0.86662	1268	0	8
2025.08.22	22:00:00	0.86663	0.86702	0.86636	0.86696	1213	0	8
2025.08.22	23:00:00	0.86696	0.86706	0.86605	0.86639	1216	0	8
2025.08.25	00:00:00	0.86671	0.86707	0.86646	0.86695	2570	0	15
2025.08.25	01:00:00	0.86696	0.86696	0.86639	0.86657	758	0	8
2025.08.25	02:00:00	0.86656	0.86669	0.86654	0.86669	787	0	8
2025.08.25	03:00:00	0.86668	0.86675	0.86638	0.86664	1500	0	8
2025.08.25	04:00:00	0.86664	0.86696	0.86657	0.86675	1245	0	8
2025.08.25	05:00:00	0.86675	0.86683	0.86643	0.86643	843	0	8
2025.08.25	06:00:00	0.86643	0.86657	0.86635	0.86640	685	0	8
2025.08.25	07:00:00	0.86640	0.86649	0.86616	0.86630	586	0	8
2025.08.25	08:00:00	0.86630	0.86630	0.86592	0.86595	631	0	8
2025.08.25	09:00:00	0.86595	0.86675	0.86593	0.86646	1768	0	8
2025.08.25	10:00:00	0.86646	0.86707	0.86603	0.86620	1465	0	8
2025.08.25	11:00:00	0.86620	0.86689	0.86616	0.86672	1475	0	8
2025.08.25	12:00:00	0.86672	0.86689	0.86626	0.86645	1303	0	8
2025.08.25	13:00:00	0.86645	0.86680	0.86627	0.86631	1388	0	8
2025.08.25	14:00:00	0.86632	0.86647	0.86517	0.86558	1419	0	8
2025.08.25	15:00:00	0.86558	0.86645	0.86550	0.86631	1667	0	8
2025.08.25	16:00:00	0.86631	0.86659	0.86589	0.86627	1642	0	8
2025.08.25	17:00:00	0.86628	0.86651	0.86572	0.86573	2748	0	8
2025.08.25	18:00:00	0.86574	0.86597	0.86500	0.86503	2608	0	8
2025.08.25	19:00:00	0.86503	0.86506	0.86395	0.86405	2092	0	8
2025.08.25	20:00:00	0.86405	0.86409	0.86359	0.86400	1310	0	8
2025.08.25	21:00:00	0.86399	0.86408	0.86317	0.86325	1729	0	8
2025.08.25	22:00:00	0.86325	0.86325	0.86273	0.86287	2049	0	8
2025.08.25	23:00:00	0.86287	0.86382	0.86287	0.86355	1190	0	8
2025.08.26	00:00:00	0.86241	0.86360	0.86213	0.86330	1378	0	29
2025.08.26	01:00:00	0.86316	0.86371	0.86316	0.86356	482	0	8
2025.08.26	02:00:00	0.86355	0.86356	0.86318	0.86319	516	0	8
2025.08.26	03:00:00	0.86320	0.86454	0.86318	0.86398	3850	0	8
2025.08.26	04:00:00	0.86398	0.86418	0.86380	0.86411	2347	0	8
2025.08.26	05:00:00	0.86411	0.86426	0.86397	0.86419	1465	0	8
2025.08.26	06:00:00	0.86419	0.86434	0.86403	0.86420	1232	0	8
2025.08.26	07:00:00	0.86422	0.86438	0.86403	0.86433	1008	0	8
2025.08.26	08:00:00	0.86434	0.86457	0.86416	0.86447	1459	0	8
2025.08.26	09:00:00	0.86447	0.86450	0.86339	0.86348	2452	0	8
2025.08.26	10:00:00	0.86348	0.86393	0.86337	0.86368	2956	0	8
2025.08.26	11:00:00	0.86366	0.86372	0.86229	0.86288	2467	0	8
2025.08.26	12:00:00	0.86288	0.86390	0.86286	0.86366	2319	0	8
2025.08.26	13:00:00	0.86366	0.86396	0.86357	0.86389	1845	0	8
2025.08.26	14:00:00	0.86389	0.86429	0.86348	0.86398	2032	0	8
2025.08.26	15:00:00	0.86398	0.86440	0.86365	0.86398	2545	0	8
2025.08.26	16:00:00	0.86398	0.86467	0.86380	0.86421	2665	0	8
2025.08.26	17:00:00	0.86422	0.86491	0.86407	0.86464	3069	0	8
2025.08.26	18:00:00	0.86465	0.86477	0.86423	0.86449	2316	0	8
2025.08.26	19:00:00	0.86450	0.86465	0.86415	0.86425	1939	0	8
2025.08.26	20:00:00	0.86426	0.86450	0.86373	0.86377	1584	0	8
2025.08.26	21:00:00	0.86377	0.86393	0.86365	0.86375	1175	0	8
2025.08.26	22:00:00	0.86375	0.86380	0.86345	0.86358	1046	0	8
2025.08.26	23:00:00	0.86357	0.86387	0.86343	0.86366	994	0	8
2025.08.27	00:00:00	0.86276	0.86400	0.86276	0.86349	1655	0	15
2025.08.27	01:00:00	0.86358	0.86400	0.86351	0.86366	540	0	8
2025.08.27	02:00:00	0.86366	0.86374	0.86344	0.86346	401	0	8
2025.08.27	03:00:00	0.86345	0.86380	0.86340	0.86377	1249	0	8
2025.08.27	04:00:00	0.86377	0.86391	0.86338	0.86364	1492	0	8
2025.08.27	05:00:00	0.86364	0.86397	0.86337	0.86393	1117	0	8
2025.08.27	06:00:00	0.86394	0.86396	0.86365	0.86379	853	0	8
2025.08.27	07:00:00	0.86379	0.86380	0.86343	0.86355	951	0	8
2025.08.27	08:00:00	0.86355	0.86371	0.86341	0.86352	1221	0	8
2025.08.27	09:00:00	0.86351	0.86363	0.86281	0.86306	1484	0	8
2025.08.27	10:00:00	0.86307	0.86315	0.86237	0.86244	1681	0	8
2025.08.27	11:00:00	0.86246	0.86278	0.86169	0.86189	2316	0	8
2025.08.27	12:00:00	0.86188	0.86244	0.86187	0.86222	1621	0	8
2025.08.27	13:00:00	0.86222	0.86269	0.86208	0.86265	1566	0	8
2025.08.27	14:00:00	0.86265	0.86290	0.86226	0.86261	2085	0	8
2025.08.27	15:00:00	0.86261	0.86277	0.86193	0.86194	2321	0	8
2025.08.27	16:00:00	0.86194	0.86263	0.86188	0.86244	2663	0	8
2025.08.27	17:00:00	0.86244	0.86251	0.86093	0.86119	2822	0	8
2025.08.27	18:00:00	0.86118	0.86220	0.86107	0.86216	2397	0	8
2025.08.27	19:00:00	0.86216	0.86251	0.86163	0.86228	1856	0	8
2025.08.27	20:00:00	0.86228	0.86240	0.86192	0.86192	1526	0	8
2025.08.27	21:00:00	0.86192	0.86204	0.86160	0.86164	1132	0	8
2025.08.27	22:00:00	0.86164	0.86191	0.86162	0.86186	1129	0	8
2025.08.27	23:00:00	0.86186	0.86210	0.86184	0.86204	1046	0	8
2025.08.28	00:00:00	0.86137	0.86226	0.86137	0.86213	807	0	13
2025.08.28	01:00:00	0.86217	0.86246	0.86210	0.86246	586	0	8
2025.08.28	02:00:00	0.86246	0.86250	0.86230	0.86248	504	0	8
2025.08.28	03:00:00	0.86248	0.86265	0.86222	0.86230	979	0	8
2025.08.28	04:00:00	0.86230	0.86238	0.86218	0.86229	927	0	8
2025.08.28	05:00:00	0.86229	0.86233	0.86197	0.86206	995	0	8
2025.08.28	06:00:00	0.86206	0.86217	0.86175	0.86188	995	0	8
2025.08.28	07:00:00	0.86188	0.86194	0.86169	0.86188	861	0	8
2025.08.28	08:00:00	0.86188	0.86194	0.86170	0.86170	823	0	8
2025.08.28	09:00:00	0.86171	0.86221	0.86147	0.86213	1818	0	8
2025.08.28	10:00:00	0.86212	0.86280	0.86210	0.86250	2500	0	8
2025.08.28	11:00:00	0.86249	0.86279	0.86219	0.86242	1957	0	8
2025.08.28	12:00:00	0.86242	0.86282	0.86232	0.86273	1425	0	8
2025.08.28	13:00:00	0.86271	0.86321	0.86265	0.86316	1965	0	8
2025.08.28	14:00:00	0.86316	0.86327	0.86260	0.86321	1822	0	8
2025.08.28	15:00:00	0.86321	0.86451	0.86315	0.86416	3494	0	8
2025.08.28	16:00:00	0.86414	0.86439	0.86372	0.86412	3006	0	8
2025.08.28	17:00:00	0.86413	0.86446	0.86354	0.86367	2915	0	8
2025.08.28	18:00:00	0.86367	0.86389	0.86319	0.86361	2086	0	8
2025.08.28	19:00:00	0.86361	0.86459	0.86359	0.86442	1515	0	8
2025.08.28	20:00:00	0.86442	0.86472	0.86433	0.86438	1442	0	8
2025.08.28	21:00:00	0.86437	0.86480	0.86431	0.86480	1276	0	8
2025.08.28	22:00:00	0.86479	0.86482	0.86455	0.86456	792	0	8
2025.08.28	23:00:00	0.86456	0.86473	0.86447	0.86449	901	0	8
2025.08.29	00:00:00	0.86347	0.86443	0.86347	0.86419	1109	0	22
2025.08.29	01:00:00	0.86427	0.86449	0.86418	0.86424	887	0	8
2025.08.29	02:00:00	0.86423	0.86461	0.86423	0.86450	563	0	8
2025.08.29	03:00:00	0.86451	0.86462	0.86411	0.86421	1243	0	8
2025.08.29	04:00:00	0.86420	0.86425	0.86360	0.86366	1663	0	8
2025.08.29	05:00:00	0.86366	0.86374	0.86351	0.86365	1211	0	8
2025.08.29	06:00:00	0.86366	0.86403	0.86364	0.86395	808	0	8
2025.08.29	07:00:00	0.86393	0.86400	0.86377	0.86381	687	0	8
2025.08.29	08:00:00	0.86381	0.86447	0.86379	0.86440	927	0	8
2025.08.29	09:00:00	0.86439	0.86490	0.86408	0.86479	2017	0	8
2025.08.29	10:00:00	0.86475	0.86558	0.86451	0.86538	2159	0	8
2025.08.29	11:00:00	0.86540	0.86688	0.86524	0.86628	2513	0	8
2025.08.29	12:00:00	0.86628	0.86727	0.86617	0.86719	1927	0	8
2025.08.29	13:00:00	0.86718	0.86736	0.86646	0.86667	1908	0	8
2025.08.29	14:00:00	0.86669	0.86728	0.86658	0.86686	1838	0	8
2025.08.29	15:00:00	0.86686	0.86705	0.86603	0.86611	2586	0	8
